upper
2.8289842757989145
2.9434354528969697
3.057886629995025
3.17233780709308
3.2867889841911353
3.4012401612891905
3.5156913383872457
3.630142515485301
3.744593692583356
3.8590448696814112
3.9734960467794664
4.087947223877522
4.202398400975577
4.316849578073632
4.431300755171687
4.5457519322697415
4.660203109367798
4.774654286465853
4.889105463563908
5.003556640661962
5.1180078177600175
5.232458994858073
5.346910171956129
5.461361349054183
5.575812526152239
5.690263703250293
5.804714880348349
5.919166057446404
6.033617234544459
6.148068411642514
6.2625195887405685
6.3769707658386245
6.491421942936679
6.605873120034735
6.720324297132791
6.834775474230845
6.9492266513289
7.063677828426956
7.17812900552501
7.292580182623066
7.40703135972112
7.5214825368191764
7.635933713917231
7.750384891015287
7.864836068113343
7.979287245211397
8.093738422309452
8.208189599407508
8.322640776505564
8.437091953603618
8.551543130701674
8.665994307799728
8.780445484897783
8.894896661995839
9.009347839093893
9.123799016191949
9.238250193290005
9.35270137038806
9.467152547486114
9.58160372458417
9.696054901682224
9.81050607878028
9.924957255878335
10.03940843297639
10.153859610074445
10.268310787172501
10.382761964270555
10.49721314136861
10.611664318466666
10.726115495564722
10.840566672662776
10.95501784976083
11.069469026858886
11.18392020395694
11.298371381054997
11.412822558153051
11.527273735251107
11.641724912349162
11.756176089447218
11.870627266545272
11.985078443643326
12.099529620741382
12.213980797839438
12.328431974937493
12.442883152035549
12.557334329133603
12.671785506231657
12.786236683329713
12.900687860427768
13.015139037525822
13.129590214623878
13.244041391721932
13.358492568819988
13.472943745918043
13.587394923016097
13.701846100114153
13.81629727721221
13.930748454310265
14.04519963140832
14.159650808506376
14.27410198560443
14.388553162702484
14.50300433980054
14.617455516898595
14.73190669399665
14.846357871094705
14.96080904819276
15.075260225290815
15.18971140238887
15.304162579486928
15.418613756584982
15.533064933683036
15.647516110781092
15.761967287879147
15.876418464977203
15.990869642075257
16.10532081917331
16.21977199627137
16.334223173369423
16.448674350467478
16.563125527565532
16.677576704663586
16.792027881761644
16.9064790588597
17.020930235957756
17.13538141305581
17.249832590153865
17.36428376725192
17.478734944349974
17.59318612144803
17.707637298546086
17.82208847564414
17.936539652742194
18.05099082984025
18.165442006938306
18.279893184036364
18.39434436113442
18.508795538232473
18.623246715330527
18.73769789242858
18.85214906952664
18.966600246624694
19.081051423722748
19.195502600820802
19.309953777918857
19.424404955016914
19.53885613211497
19.653307309213023
19.76775848631108
19.882209663409135
19.99666084050719
20.111112017605244
20.2255631947033
20.340014371801356
20.45446554889941
20.568916725997465
20.68336790309552
20.797819080193573
20.91227025729163
21.026721434389685
21.14117261148774
21.255623788585797
21.370074965683852
21.484526142781906
21.59897731987996
21.71342849697802
21.827879674076073
21.942330851174127
22.05678202827218
22.171233205370235
22.285684382468293
22.400135559566348
22.514586736664402
22.62903791376246
22.743489090860518
22.85794026795857
22.972391445056626
23.08684262215468
23.201293799252735
23.31574497635079
23.430196153448847
23.544647330546905
23.659098507644956
23.773549684743013
23.888000861841068
24.002452038939122
24.116903216037176
24.231354393135234
24.345805570233285
24.460256747331343
24.574707924429397
24.689159101527455
24.80361027862551
24.918061455723564
25.03251263282162
25.146963809919672
25.26141498701773
25.375866164115784
25.490317341213842
25.604768518311893
