E_vals
8.847916666666666
8.85625
8.862499999999999
8.908333333333333
9.014583333333333
9.247916666666667
9.454166666666666
9.61875
9.820833333333335
9.995833333333334
10.058333333333334
10.066666666666666
10.114583333333334
10.172916666666667
10.2625
10.385416666666666
10.441666666666668
10.475
10.454166666666666
10.4125
10.364583333333334
10.3
10.237499999999999
10.20625
10.2125
10.254166666666668
10.360416666666667
10.389583333333333
10.404166666666667
10.39375
10.160416666666668
9.94375
9.722916666666668
9.5625
9.535416666666666
9.429166666666667
9.345833333333333
9.283333333333333
9.310416666666667
9.26875
9.214583333333334
9.160416666666666
9.102083333333335
9.035416666666666
8.941666666666666
8.864583333333334
8.75
8.595833333333333
8.418750000000001
8.341666666666667
6.914893617021277
6.942553191489362
6.987234042553191
8.572340425531914
8.578723404255319
8.597872340425532
8.625531914893617
8.670212765957446
10.1
10.216666666666667
9.86875
9.827083333333333
9.69375
9.714583333333334
9.972916666666666
10.027083333333334
10.075000000000001
10.127083333333333
10.164583333333333
10.229166666666666
10.275
10.31875
10.339583333333334
10.2875
10.164583333333333
10.035416666666666
10.002083333333333
10.016666666666667
10.039583333333335
10.033333333333333
10.0625
10.047916666666667
10.164583333333335
10.174999999999999
10.145833333333334
10.143749999999999
10.141666666666667
10.129166666666668
10.122916666666667
10.075000000000001
10.047916666666667
9.975
9.910416666666666
9.84375
9.752083333333333
9.685416666666667
9.6875
9.65625
9.647916666666667
9.641666666666667
9.566666666666666
9.522916666666667
9.483333333333334
9.583333333333334
9.660416666666666
9.752083333333333
9.768749999999999
9.735416666666667
9.714583333333334
9.697916666666666
9.675
9.652083333333334
9.64375
9.6
9.560416666666667
9.495833333333332
9.445833333333335
9.387500000000001
9.295833333333333
9.270833333333334
9.2875
9.389583333333333
9.46875
9.510416666666666
9.566666666666666
9.535416666666666
9.483333333333333
9.497916666666667
9.53125
9.597916666666666
9.5375
9.589583333333334
9.658333333333333
9.683333333333334
9.710416666666667
9.735416666666666
9.75
9.797916666666666
9.8375
9.995833333333332
10.10625
10.122916666666667
10.172916666666667
10.239583333333334
10.247916666666667
10.30625
10.3375
10.347916666666666
10.362499999999999
10.364583333333334
10.331249999999999
10.19375
10.091666666666667
10.027083333333334
10.022916666666667
10.00625
10.0125
10.0375
10.070833333333333
10.333333333333334
10.3375
10.383333333333333
10.410416666666666
10.454166666666667
10.525
10.679166666666667
10.808333333333332
10.931249999999999
11.029166666666669
11.085416666666667
11.143749999999999
11.177083333333334
11.19375
11.277083333333335
11.352083333333333
11.375
11.337499999999999
11.2875
11.214583333333335
11.233333333333334
11.293750000000001
11.408333333333333
11.527083333333335
11.629166666666668
11.672916666666667
11.700000000000001
11.729166666666666
11.666666666666666
11.666666666666666
11.712499999999999
11.733333333333333
11.731250000000001
11.764583333333334
11.785416666666668
11.804166666666667
11.899999999999999
11.997916666666667
12.045833333333334
12.166666666666666
12.308333333333332
12.418749999999998
12.458333333333334
12.450000000000001
12.529166666666669
12.59375
12.635416666666666
12.674999999999999
12.477083333333333
12.504166666666668
12.543750000000001
12.625
12.691666666666665
12.729166666666666
12.727083333333333
12.772916666666667
12.741666666666667
12.710416666666665
12.677083333333334
12.647916666666667
12.772916666666667
12.870833333333332
13.108333333333333
13.258333333333333
13.420833333333334
13.539583333333335
13.668750000000001
13.766666666666666
13.797916666666666
13.847916666666665
13.831249999999999
13.785416666666665
13.75625
13.770833333333334
13.802083333333334
13.847916666666665
13.918750000000001
13.954166666666666
13.983333333333334
14.077083333333334
14.204166666666666
14.266666666666666
14.335416666666667
14.354166666666666
14.333333333333334
14.291666666666666
14.35
14.377083333333333
14.387500000000001
14.450000000000001
14.481250000000001
14.524999999999999
14.5375
14.508333333333333
14.477083333333333
14.46875
14.475
14.462499999999999
14.447916666666666
14.439583333333331
14.435416666666667
14.460416666666667
14.450000000000001
14.412500000000001
14.36875
14.360416666666667
14.410416666666665
14.385416666666666
14.266666666666667
14.147916666666667
13.879166666666668
13.877083333333333
13.825000000000001
13.779166666666667
13.78125
13.733333333333334
13.7125
13.654166666666667
13.614583333333334
13.5875
13.610416666666667
13.622916666666667
13.639583333333333
13.641666666666667
13.614583333333334
13.597916666666668
13.652083333333332
13.679166666666667
13.766666666666667
13.847916666666668
13.802083333333334
13.75625
13.693750000000001
13.768749999999999
13.839583333333335
13.987499999999999
13.954166666666666
13.956249999999999
13.997916666666667
13.9625
13.985416666666666
14.045833333333334
14.102083333333333
14.114583333333334
14.11875
14.160416666666668
14.1875
14.189583333333333
14.254166666666668
14.345833333333333
14.577083333333333
14.860416666666666
15.087499999999999
15.285416666666665
15.647916666666667
16.037499999999998
16.13958333333333
16.306250000000002
16.410416666666666
16.372916666666665
16.410416666666666
16.602083333333333
16.787499999999998
16.875
16.962500000000002
17.022916666666667
17.083333333333332
17.152083333333334
17.15625
17.18125
17.19375
17.256249999999998
17.352083333333333
17.4875
17.508333333333336
17.516666666666666
17.51458333333333
17.566666666666666
17.756249999999998
17.939583333333335
18.03333333333333
18.054166666666667
18.025
17.95625
18.004166666666666
17.95416666666667
17.925
18.010416666666668
18.03125
18.083333333333332
18.133333333333333
18.2
18.2625
18.28125
18.29375
18.337500000000002
18.320833333333333
18.266666666666666
18.09375
17.860416666666666
17.714583333333334
17.689583333333335
17.352083333333333
17.099999999999998
17.08125
17.002083333333335
17.033333333333335
17.0125
17.008333333333336
16.881249999999998
16.702083333333334
16.70625
16.691666666666666
16.720833333333335
16.722916666666666
16.712500000000002
16.729166666666668
16.770833333333332
16.841666666666665
17.052083333333332
17.175
17.145833333333332
17.114583333333332
