e_line
0.551405851547617
0.6658570286456722
0.7803082057437273
0.8947593828417826
1.0092105599398375
1.1236617370378927
1.2381129141359482
1.3525640912340031
1.4670152683320583
1.5814664454301133
1.6959176225281685
1.8103687996262239
1.924819976724279
2.0392711538223343
2.1537223309203894
2.268173508018444
2.3826246851164994
2.497075862214555
2.6115270393126098
2.725978216410665
2.8404293935087197
2.9548805706067753
3.0693317477048305
3.1837829248028853
3.298234101900941
3.4126852789989957
3.527136456097051
3.641587633195106
3.7560388102931612
3.8704899873912164
3.984941164489271
4.099392341587327
4.2138435186853815
4.328294695783437
4.442745872881493
4.557197049979547
4.671648227077602
4.7860994041756575
4.900550581273713
5.015001758371769
5.129452935469823
5.243904112567878
5.358355289665933
5.472806466763989
5.587257643862045
5.7017088209601
5.816159998058154
5.930611175156209
6.0450623522542655
6.159513529352321
6.273964706450376
6.38841588354843
6.502867060646485
6.6173182377445405
6.731769414842596
6.846220591940652
6.960671769038707
7.075122946136761
7.1895741232348165
7.304025300332872
7.418476477430927
7.532927654528983
7.647378831627037
7.761830008725092
7.876281185823148
7.990732362921203
8.105183540019258
8.219634717117312
8.334085894215368
8.448537071313424
8.562988248411479
8.677439425509533
8.79189060260759
8.906341779705643
9.0207929568037
9.135244133901754
9.24969531099981
9.364146488097864
9.47859766519592
9.593048842293975
9.707500019392029
9.821951196490085
9.936402373588141
10.050853550686195
10.165304727784251
10.279755904882306
10.39420708198036
10.508658259078416
10.62310943617647
10.737560613274525
10.85201179037258
10.966462967470635
11.080914144568691
11.195365321666745
11.3098164987648
11.424267675862856
11.538718852960912
11.653170030058968
11.767621207157022
11.882072384255078
11.996523561353133
12.110974738451187
12.225425915549243
12.339877092647297
12.454328269745353
12.568779446843408
12.683230623941462
12.797681801039518
12.912132978137572
13.02658415523563
13.141035332333685
13.255486509431739
13.369937686529795
13.48438886362785
13.598840040725905
13.71329121782396
13.827742394922014
13.94219357202007
14.056644749118124
14.17109592621618
14.285547103314235
14.399998280412289
14.514449457510347
14.628900634608401
14.743351811706457
14.857802988804512
14.972254165902568
15.086705343000622
15.201156520098676
15.315607697196732
15.430058874294787
15.544510051392841
15.658961228490897
15.773412405588951
15.887863582687007
16.002314759785065
16.11676593688312
16.231217113981174
16.345668291079228
16.460119468177282
16.57457064527534
16.689021822373395
16.80347299947145
16.917924176569503
17.032375353667558
17.146826530765615
17.26127770786367
17.375728884961724
17.490180062059782
17.604631239157836
17.71908241625589
17.833533593353945
17.947984770452003
18.062435947550057
18.17688712464811
18.291338301746165
18.40578947884422
18.520240655942274
18.634691833040332
18.749143010138386
18.86359418723644
18.9780453643345
19.092496541432553
19.206947718530607
19.32139889562866
19.43585007272672
19.550301249824773
19.664752426922828
19.779203604020882
19.893654781118936
20.008105958216994
20.12255713531505
20.237008312413103
20.35145948951116
20.46591066660922
20.58036184370727
20.694813020805327
20.80926419790338
20.923715375001436
21.03816655209949
21.152617729197548
21.267068906295606
21.381520083393657
21.495971260491714
21.61042243758977
21.724873614687823
21.839324791785877
21.953775968883935
22.068227145981986
22.182678323080044
22.297129500178098
22.411580677276156
22.52603185437421
22.640483031472264
22.754934208570322
22.869385385668373
22.98383656276643
23.098287739864485
23.212738916962543
23.327190094060594
