g_s_line
0.8819444527228674
1.0650030482490622
1.248061643775257
1.431120239301452
1.6141788348276465
1.7972374303538414
1.9802960258800364
2.163354621406231
2.346413216932426
2.5294718124586204
2.7125304079848154
2.8955890035110103
3.0786475990372053
3.2617061945634
3.444764790089595
3.6278233856157893
3.8108819811419843
3.9939405766681793
4.176999172194374
4.360057767720568
4.543116363246763
4.726174958772958
4.909233554299153
5.092292149825347
5.275350745351543
5.458409340877737
5.641467936403932
5.824526531930126
6.007585127456322
6.190643722982516
6.373702318508711
6.556760914034906
6.739819509561101
6.922878105087295
7.105936700613491
7.288995296139685
7.47205389166588
7.655112487192075
7.83817108271827
8.021229678244465
8.20428827377066
8.387346869296854
8.570405464823049
8.753464060349243
8.93652265587544
9.119581251401634
9.302639846927828
9.485698442454023
9.66875703798022
9.851815633506414
10.034874229032608
10.217932824558803
10.400991420084997
10.584050015611192
10.767108611137386
10.950167206663583
11.133225802189777
11.316284397715972
11.499342993242166
11.68240158876836
11.865460184294555
12.048518779820752
12.231577375346946
12.41463597087314
12.597694566399335
12.78075316192553
12.963811757451724
13.146870352977919
13.329928948504115
13.51298754403031
13.696046139556504
13.879104735082699
14.062163330608893
14.245221926135088
14.428280521661284
14.611339117187478
14.794397712713673
14.977456308239868
15.160514903766062
15.343573499292257
15.526632094818451
15.709690690344647
15.892749285870842
16.075807881397036
16.25886647692323
16.441925072449425
16.62498366797562
16.808042263501815
16.99110085902801
17.174159454554204
17.357218050080398
17.540276645606593
17.723335241132787
17.90639383665898
18.089452432185176
18.27251102771137
18.45556962323757
18.638628218763763
18.821686814289958
19.004745409816152
19.187804005342347
19.37086260086854
19.553921196394736
19.73697979192093
19.920038387447125
20.10309698297332
20.286155578499514
20.46921417402571
20.652272769551903
20.8353313650781
21.018389960604296
21.20144855613049
21.384507151656685
21.56756574718288
21.750624342709074
21.93368293823527
22.116741533761463
22.299800129287657
22.482858724813852
22.665917320340046
22.84897591586624
23.032034511392435
23.215093106918633
23.398151702444828
23.581210297971023
23.764268893497217
23.94732748902341
24.130386084549606
24.3134446800758
24.496503275601995
24.67956187112819
24.862620466654384
25.04567906218058
25.228737657706773
25.411796253232968
25.594854848759166
25.77791344428536
25.960972039811555
26.14403063533775
26.327089230863944
26.51014782639014
26.693206421916333
26.876265017442527
27.059323612968722
27.242382208494917
27.42544080402111
27.608499399547306
27.7915579950735
27.974616590599698
28.157675186125893
28.340733781652087
28.52379237717828
28.706850972704476
28.88990956823067
29.072968163756865
29.25602675928306
29.439085354809254
29.62214395033545
29.805202545861643
29.988261141387838
30.171319736914032
30.35437833244023
30.537436927966425
30.72049552349262
30.903554119018814
31.08661271454501
31.269671310071203
31.452729905597398
31.635788501123592
31.818847096649787
32.00190569217598
32.18496428770218
32.36802288322837
32.55108147875457
32.734140074280766
32.91719866980696
33.100257265333155
33.28331586085935
33.466374456385545
33.649433051911736
33.832491647437934
34.01555024296413
34.19860883849032
34.38166743401652
34.56472602954271
34.74778462506891
34.9308432205951
35.1139018161213
35.29696041164749
35.48001900717369
35.66307760269988
35.84613619822608
36.029194793752275
36.212253389278466
36.395311984804664
36.578370580330855
36.76142917585705
36.944487771383244
37.12754636690944
37.31060496243563
