g_lower
-1.7261725727036807
-1.6117213956056256
-1.4972702185075706
-1.3828190414095152
-1.2683678643114602
-1.153916687213405
-1.0394655101153496
-0.9250143330172946
-0.8105631559192394
-0.6961119788211845
-0.5816608017231293
-0.46720962462507387
-0.3527584475270187
-0.2383072704289635
-0.1238560933309083
-0.009404916232853555
0.10504626086520163
0.21949743796325727
0.333948615061312
0.4483997921593672
0.562850969257422
0.6773021463554776
0.7917533234535328
0.9062045005515875
1.0206556776496432
1.135106854747698
1.249558031845753
1.3640092089438083
1.4784603860418635
1.5929115631399187
1.7073627402379734
1.8218139173360295
1.9362650944340838
2.050716271532139
2.165167448630195
2.2796186257282494
2.3940698028263045
2.5085209799243597
2.622972157022415
2.737423334120471
2.8518745112185253
2.9663256883165805
3.0807768654146357
3.195228042512691
3.309679219610747
3.424130396708802
3.5385815738068565
3.6530327509049116
3.7674839280029677
3.881935105101023
3.996386282199078
4.110837459297132
4.225288636395188
4.339739813493242
4.454190990591298
4.5686421676893545
4.683093344787409
4.797544521885463
4.911995698983519
5.0264468760815735
5.14089805317963
5.255349230277686
5.36980040737574
5.484251584473794
5.59870276157185
5.713153938669905
5.827605115767961
5.942056292866015
6.056507469964071
6.170958647062127
6.2854098241601815
6.399861001258236
6.514312178356292
6.628763355454346
6.743214532552402
6.8576657096504565
6.972116886748513
7.086568063846567
7.201019240944623
7.315470418042677
7.429921595140732
7.544372772238788
7.658823949336844
7.773275126434898
7.887726303532954
8.002177480631008
8.116628657729063
8.231079834827119
8.345531011925173
8.459982189023227
8.574433366121283
8.688884543219338
8.803335720317394
8.917786897415448
9.032238074513502
9.146689251611559
9.261140428709615
9.37559160580767
9.490042782905725
9.604493960003781
9.718945137101835
9.83339631419989
9.947847491297946
10.062298668396
10.176749845494056
10.29120102259211
10.405652199690165
10.52010337678822
10.634554553886275
10.749005730984333
10.863456908082387
10.977908085180442
11.092359262278498
11.206810439376552
11.321261616474608
11.435712793572662
11.550163970670717
11.664615147768773
11.779066324866827
11.893517501964883
12.007968679062937
12.122419856160992
12.23687103325905
12.351322210357104
12.46577338745516
12.580224564553214
12.69467574165127
12.809126918749325
12.923578095847379
13.038029272945435
13.15248045004349
13.266931627141544
13.3813828042396
13.495833981337654
13.61028515843571
13.724736335533768
13.839187512631822
13.953638689729877
14.06808986682793
14.182541043925985
14.296992221024043
14.411443398122097
14.525894575220152
14.640345752318206
14.75479692941626
14.869248106514318
14.983699283612372
15.098150460710427
15.212601637808485
15.327052814906539
15.441503992004593
15.555955169102647
15.670406346200705
15.78485752329876
15.899308700396814
16.013759877494866
16.12821105459292
16.242662231690975
16.357113408789033
16.471564585887087
16.58601576298514
16.7004669400832
16.814918117181254
16.929369294279308
17.043820471377362
17.15827164847542
17.272722825573474
17.38717400267153
17.501625179769583
17.616076356867637
17.730527533965695
17.84497871106375
17.959429888161804
18.07388106525986
18.18833224235792
18.30278341945597
18.417234596554028
18.531685773652082
18.646136950750137
18.76058812784819
18.87503930494625
18.989490482044307
19.103941659142357
19.218392836240415
19.33284401333847
19.447295190436524
19.561746367534578
19.676197544632636
19.790648721730687
19.905099898828745
20.0195510759268
20.134002253024857
20.24845343012291
20.362904607220965
20.477355784319023
20.591806961417074
20.706258138515132
20.820709315613186
20.935160492711244
21.049611669809295
