time,pm25,source_file
2018-11-03T23:32:49Z,9.083333015441896,mediciones_clg_normalsup_pm25_a_2018-11-01T00_00_00_2018-11-30T23_59_59.csv
2018-11-03T23:37:50Z,9.083333015441896,mediciones_clg_normalsup_pm25_a_2018-11-01T00_00_00_2018-11-30T23_59_59.csv
2018-11-03T23:42:50Z,8.583333969116211,mediciones_clg_normalsup_pm25_a_2018-11-01T00_00_00_2018-11-30T23_59_59.csv
2018-11-03T23:47:49Z,8.666666984558105,mediciones_clg_normalsup_pm25_a_2018-11-01T00_00_00_2018-11-30T23_59_59.csv
2018-11-03T23:52:49Z,8.666666030883789,mediciones_clg_normalsup_pm25_a_2018-11-01T00_00_00_2018-11-30T23_59_59.csv
