fecha,ref,sen
2018-11-29 09:00:00,9.753333333333332,13.740863622621049
2018-11-29 10:00:00,9.754166666666666,13.853895967656916
2018-11-29 11:00:00,9.775833333333333,13.933333206176759
2018-11-29 12:00:00,9.785833333333333,13.962732771168584
2018-11-29 13:00:00,9.790833333333332,14.01215788658629
2018-11-29 14:00:00,9.789166666666667,14.065475980440775
2018-11-29 15:00:00,9.7875,14.046647013450155
2018-11-29 16:00:00,9.809166666666668,14.03142837524414
2018-11-29 17:00:00,9.818333333333332,14.022408765905043
2018-11-29 18:00:00,9.829166666666664,13.997252555993887
2018-11-29 19:00:00,9.835,13.916441863437868
2018-11-29 20:00:00,9.842500000000001,13.841269652048746
2018-11-29 21:00:00,9.835833333333333,14.298701043562456
2018-11-29 22:00:00,9.809166666666666,14.198979343686785
2018-11-29 23:00:00,9.805000000000001,14.14285691579183
2018-11-30 00:00:00,9.788333333333334,14.093595833613955
2018-11-30 01:00:00,9.789166666666665,14.07263901274083
2018-11-30 02:00:00,9.784166666666666,14.03809502919515
2018-11-30 03:00:00,9.785833333333333,13.995315958241948
2018-11-30 04:00:00,9.804166666666667,13.937787825061429
2018-11-30 05:00:00,9.795833333333333,13.877550836593386
2018-11-30 06:00:00,9.794999999999998,13.84151767194271
2018-11-30 07:00:00,9.815000000000001,13.780219591580904
2018-11-30 08:00:00,9.865833333333335,13.725108031070594
2018-11-30 09:00:00,9.879166666666666,13.63752646232719
2018-11-30 10:00:00,9.9075,13.569327543763553
2018-11-30 11:00:00,9.923333333333336,13.523809343144514
2018-11-30 12:00:00,9.918333333333333,13.595918185370309
2018-11-30 13:00:00,9.895833333333334,13.5935611926334
2018-11-30 14:00:00,9.878333333333334,13.630952219168345
2018-11-30 15:00:00,9.870000000000001,13.657534083274946
2018-11-30 16:00:00,9.8725,13.667953497654683
2018-11-30 17:00:00,9.885,13.691428407033284
2018-11-30 18:00:00,9.8975,13.644736685250935
2018-11-30 19:00:00,9.936666666666667,13.599257723077551
2018-11-30 20:00:00,9.948333333333332,13.593406426600922
2018-11-30 21:00:00,9.963333333333335,13.59312823452527
2018-11-30 22:00:00,9.963333333333333,13.612499850988389
2018-11-30 23:00:00,9.968333333333332,13.626102135505205
2018-12-01 00:00:00,9.9775,13.646341294777102
2018-12-01 01:00:00,9.973333333333334,13.693631522626761
2018-12-01 02:00:00,9.943333333333332,13.732993052119301
2018-12-01 03:00:00,9.909166666666666,13.736134299109963
2018-12-01 04:00:00,9.905833333333334,13.712624433428742
2018-12-01 05:00:00,9.903333333333334,13.699507236480713
2018-12-01 06:00:00,9.8925,13.67207778042013
2018-12-01 07:00:00,9.874166666666666,13.608346569404173
2018-12-01 08:00:00,9.859166666666665,13.523809390597874
2018-12-01 09:00:00,9.863333333333335,13.422291865715614
2018-12-01 10:00:00,9.869166666666667,13.35558993920036
2018-12-01 11:00:00,9.880833333333333,13.319508326950894
2018-12-01 12:00:00,9.895000000000001,13.320668565466049
2018-12-01 13:00:00,9.915833333333332,13.393984844810085
2018-12-01 14:00:00,9.934166666666666,13.379464169343313
2018-12-01 15:00:00,10.043333333333333,13.387334194379983
2018-12-01 16:00:00,10.058333333333332,13.375552157765812
2018-12-01 18:00:00,10.075,13.34256546837943
2018-12-01 19:00:00,10.0825,13.3333331984703
2018-12-01 20:00:00,10.1125,13.299999866485596
2018-12-01 21:00:00,10.141666666666667,13.289957433643908
2018-12-01 22:00:00,10.158333333333333,13.277310801487342
2018-12-01 23:00:00,10.21,13.288488091774358
2018-12-02 00:00:00,10.259166666666665,13.293955931296715
2018-12-02 01:00:00,10.316666666666666,13.311564509073893
2018-12-02 02:00:00,10.361666666666668,13.328840858531448
2018-12-02 03:00:00,10.375833333333334,13.344459168264798
2018-12-02 04:00:00,10.370833333333334,13.466931104660034
2018-12-02 05:00:00,10.383333333333333,13.425950085351227
2018-12-02 06:00:00,10.383333333333333,13.377921971407803
2018-12-02 07:00:00,10.399166666666668,13.400257282428914
2018-12-02 08:00:00,10.414166666666667,13.362244776317052
2018-12-02 09:00:00,10.421666666666665,13.324905057923983
2018-12-02 10:00:00,10.414166666666667,13.310776827628153
2018-12-02 11:00:00,10.415,13.350310450014861
2018-12-02 12:00:00,10.435,13.485221566825077
2018-12-02 13:00:00,10.4725,13.62515250638
2018-12-02 14:00:00,10.515833333333335,13.698547104657706
2018-12-02 15:00:00,10.548333333333334,13.696278403787051
2018-12-02 16:00:00,10.5525,13.676190368334453
2018-12-02 17:00:00,10.554166666666667,13.647618945439657
2018-12-02 18:00:00,10.559166666666666,13.604761799176535
2018-12-02 19:00:00,10.5525,13.618247192446924
2018-12-02 20:00:00,10.549166666666668,13.60714275042216
2018-12-02 21:00:00,10.556666666666667,13.60864333946164
2018-12-02 22:00:00,10.546666666666665,13.619047490755717
2018-12-02 23:00:00,10.533333333333333,13.641666531562805
2018-12-03 00:00:00,10.547499999999998,13.647618929545084
2018-12-03 01:00:00,10.572499999999998,13.617857011159261
2018-12-03 02:00:00,10.599166666666667,13.545017851500951
2018-12-03 03:00:00,10.655,13.557142702738444
2018-12-03 04:00:00,10.704166666666664,13.555952231089273
2018-12-03 05:00:00,10.715,13.529761775334675
2018-12-03 06:00:00,10.743333333333332,13.492857019106546
2018-12-03 07:00:00,10.784166666666666,13.535414046600085
2018-12-03 08:00:00,10.801666666666668,13.580952262878418
2018-12-03 09:00:00,10.827500000000002,13.560624130633698
2018-12-03 10:00:00,10.783333333333333,13.585714149475098
2018-12-03 11:00:00,10.822499999999998,13.628571287790935
2018-12-03 12:00:00,10.874166666666666,13.769047474861145
2018-12-03 13:00:00,10.9125,13.813095084826152
2018-12-03 14:00:00,10.9475,13.73690459728241
2018-12-03 15:00:00,10.982499999999998,13.713095100720723
2018-12-03 16:00:00,11.010833333333332,13.651190336545309
2018-12-03 17:00:00,11.055833333333332,13.699879802575632
2018-12-03 18:00:00,11.105833333333331,13.680952235062916
2018-12-03 19:00:00,11.169166666666666,13.782712928387298
2018-12-03 20:00:00,11.24,13.78214271068573
2018-12-03 21:00:00,11.295,13.838095084826152
2018-12-03 22:00:00,11.366666666666667,13.904761759440104
2018-12-03 23:00:00,11.432500000000001,13.899999856948853
2018-12-04 00:00:00,11.468333333333334,14.003601306626777
2018-12-04 01:00:00,11.525,14.044047490755718
2018-12-04 02:00:00,11.561666666666666,14.10357129573822
2018-12-04 03:00:00,11.628333333333334,14.234093493774157
2018-12-04 04:00:00,11.6925,14.264285576343536
2018-12-04 05:00:00,11.817499999999999,14.332142706712087
2018-12-04 06:00:00,11.893333333333334,14.507802955242767
2018-12-04 07:00:00,11.934166666666666,14.701080258153066
2018-12-04 08:00:00,11.965833333333332,14.83673453130642
2018-12-04 09:00:00,11.988333333333335,14.884753748148428
2018-12-04 10:00:00,12.013333333333332,14.929171490068196
2018-12-04 11:00:00,12.040000000000001,15.042016614385012
2018-12-04 12:00:00,12.088333333333333,15.16086414882115
2018-12-04 13:00:00,12.125833333333333,15.280912174898035
2018-12-04 14:00:00,12.16,15.361344361505589
2018-12-04 15:00:00,12.19,15.408333158493042
2018-12-04 16:00:00,12.203333333333331,15.465476020177205
2018-12-04 17:00:00,12.235000000000001,15.527010621142988
2018-12-04 18:00:00,12.274166666666668,15.53901541733942
2018-12-04 19:00:00,12.321666666666665,15.552380760510763
2018-12-04 20:00:00,12.3525,15.586904573440552
2018-12-04 21:00:00,12.395,15.648809329668682
2018-12-04 22:00:00,12.459166666666668,15.491666499773661
2018-12-04 23:00:00,12.506666666666666,15.588095076878865
2018-12-05 00:00:00,12.539166666666665,15.657142694791158
2018-12-05 01:00:00,12.550833333333335,15.761104279205579
2018-12-05 02:00:00,12.553333333333335,15.76309506893158
2018-12-05 03:00:00,12.584166666666667,15.804761735598246
2018-12-05 04:00:00,12.594166666666666,15.819047451019287
2018-12-05 05:00:00,12.640833333333335,15.876350362761682
2018-12-05 06:00:00,12.700833333333334,15.874999809265137
2018-12-05 07:00:00,12.74,15.934523630142213
2018-12-05 08:00:00,12.769166666666667,15.999999833106994
2018-12-05 09:00:00,12.780833333333334,16.00119031270345
2018-12-05 10:00:00,12.778333333333334,16.01547602415085
2018-12-05 11:00:00,12.801666666666666,16.079761747519175
2018-12-05 12:00:00,12.814166666666667,16.201680515994546
2018-12-05 13:00:00,12.830000000000002,16.34813906966137
2018-12-05 14:00:00,12.850833333333332,16.47380934158961
2018-12-05 15:00:00,12.878333333333334,16.458333138624827
2018-12-05 16:00:00,12.895833333333334,16.44642837444941
2018-12-05 17:00:00,12.915833333333332,16.441666464010876
2018-12-05 18:00:00,12.946666666666667,16.420237894852956
2018-12-05 19:00:00,12.945,16.47142835855484
2018-12-05 20:00:00,12.981666666666666,16.51620627250992
2018-12-05 21:00:00,13.025833333333333,16.479761691888175
2018-12-05 22:00:00,13.0625,16.49047596057256
2018-12-05 23:00:00,13.084166666666668,16.5297616759936
2018-12-06 00:00:00,13.113333333333335,16.632652855720842
2018-12-06 01:00:00,13.166666666666666,16.608643231271696
2018-12-06 02:00:00,13.180833333333334,16.603841312793122
2018-12-06 03:00:00,13.195833333333333,16.59047596057256
2018-12-06 04:00:00,13.206666666666667,16.68787491822443
2018-12-06 05:00:00,13.223333333333333,16.753901349396266
2018-12-06 06:00:00,13.311666666666667,16.82593015863114
2018-12-06 07:00:00,13.386666666666667,16.91596619822398
2018-12-06 08:00:00,13.440833333333334,17.045618073279115
2018-12-06 09:00:00,13.49,17.267706899081958
2018-12-06 10:00:00,13.4975,17.3553419433722
2018-12-06 11:00:00,13.522499999999999,17.39495777482746
2018-12-06 12:00:00,13.545,17.536614434057924
2018-12-06 13:00:00,13.556666666666667,17.561904565493265
2018-12-06 14:00:00,13.566666666666666,17.599039406335656
2018-12-06 15:00:00,13.500833333333333,17.612244694172833
2018-12-06 16:00:00,13.517500000000002,17.65666245212074
2018-12-06 17:00:00,13.5375,17.61071407000224
2018-12-06 18:00:00,13.566666666666666,17.55962199219002
2018-12-06 19:00:00,13.585833333333333,17.626190280914308
2018-12-06 20:00:00,13.581666666666667,17.651190280914307
2018-12-06 21:00:00,13.584166666666668,17.679761711756388
2018-12-06 22:00:00,13.607499999999998,17.75119027296702
2018-12-06 23:00:00,13.640833333333331,17.80833311875661
2018-12-07 00:00:00,13.666666666666666,17.833333118756613
2018-12-07 01:00:00,13.6375,17.84047597249349
2018-12-07 02:00:00,13.598333333333333,17.842856923739117
2018-12-07 03:00:00,13.590833333333332,17.832142639160157
2018-12-07 04:00:00,13.624166666666667,17.73690454165141
2018-12-07 05:00:00,13.665833333333333,17.79285691579183
2018-12-07 06:00:00,13.754999999999999,17.870237851142882
2018-12-07 07:00:00,13.771666666666667,17.929761672019957
2018-12-07 08:00:00,13.816666666666666,17.98571407000224
2018-12-07 09:00:00,13.865000000000002,18.08690455754598
2018-12-07 10:00:00,13.8775,18.10833311875661
2018-12-07 11:00:00,13.902500000000002,18.126190257072448
2018-12-07 12:00:00,13.915,18.13452357451121
2018-12-07 13:00:00,13.907499999999999,18.12857120037079
2018-12-07 14:00:00,13.885833333333332,18.06071404616038
2018-12-07 15:00:00,13.874166666666666,18.121428338686624
2018-12-07 16:00:00,13.890833333333335,18.17261881828308
2018-12-07 17:00:00,13.910833333333333,18.180952143669128
2018-12-07 18:00:00,13.930833333333334,18.211904525756836
2018-12-07 19:00:00,13.979999999999999,18.210714054107665
2018-12-07 20:00:00,14.053333333333333,18.224999761581422
2018-12-07 21:00:00,14.171666666666665,18.214875812372885
2018-12-07 22:00:00,14.313333333333333,18.29761885801951
2018-12-07 23:00:00,14.426666666666668,18.35119028886159
2018-12-08 00:00:00,14.521666666666668,18.386904573440553
2018-12-08 01:00:00,14.711666666666668,18.45357125600179
2018-12-08 02:00:00,14.874166666666666,18.565476020177204
2018-12-08 03:00:00,14.891666666666667,18.595237938563027
2018-12-08 04:00:00,14.930000000000001,18.69761889775594
2018-12-08 05:00:00,14.969166666666668,18.899999856948853
2018-12-08 06:00:00,14.994166666666668,19.174999849001566
2018-12-08 07:00:00,15.027500000000002,19.319047474861144
2018-12-08 08:00:00,15.114166666666666,19.426190320650736
2018-12-08 09:00:00,15.221666666666666,19.596428418159483
2018-12-08 10:00:00,15.2675,19.703571279843647
2018-12-08 11:00:00,15.295833333333333,19.75476176738739
2018-12-08 12:00:00,15.316666666666666,19.780952270825704
2018-12-08 13:00:00,15.335833333333333,19.80714277426402
2018-12-08 14:00:00,15.3575,19.899999944368997
2018-12-08 15:00:00,15.3725,19.95357135931651
2018-12-08 16:00:00,15.388333333333334,19.95476184686025
2018-12-08 17:00:00,15.3975,20.009523765246072
2018-12-08 18:00:00,15.419166666666666,20.058333293596903
2018-12-08 19:00:00,15.45,20.091666634877523
2018-12-08 20:00:00,15.484999999999998,20.110714236895245
2018-12-08 21:00:00,15.496666666666666,20.119047562281292
2018-12-08 22:00:00,15.504999999999999,20.12023803393046
2018-12-08 23:00:00,15.55,20.145238049825032
2018-12-09 00:00:00,15.609166666666665,20.197618993123374
2018-12-09 01:00:00,15.669166666666666,20.2476189772288
2018-12-09 02:00:00,15.715,20.365476115544638
2018-12-09 03:00:00,15.695,20.338842896390553
2018-12-09 04:00:00,15.697499999999998,20.44285705884298
2018-12-09 05:00:00,15.6325,20.564285628000896
2018-12-09 06:00:00,15.634166666666665,20.642266722750072
2018-12-09 07:00:00,15.605,20.702479244263703
2018-12-09 08:00:00,15.582500000000001,20.60595227877299
2018-12-09 09:00:00,15.567499999999999,20.696428457895916
2018-12-09 10:00:00,15.575,20.715476099650065
2018-12-09 11:00:00,15.595833333333333,20.686904668807983
2018-12-09 12:00:00,15.609166666666665,20.67857133547465
2018-12-09 13:00:00,15.628333333333334,20.74380154255008
2018-12-09 14:00:00,15.651666666666666,20.707142734527586
2018-12-09 15:00:00,15.676666666666668,20.68928558031718
2018-12-09 16:00:00,15.695,20.673809385299684
2018-12-09 17:00:00,15.707500000000001,20.652892435877778
2018-12-09 18:00:00,15.726666666666667,20.696428457895916
2018-12-09 19:00:00,15.740833333333335,20.703571319580078
2018-12-09 20:00:00,15.778333333333334,20.746428442001342
2018-12-09 21:00:00,15.815833333333334,20.741666539510092
2018-12-09 22:00:00,15.826666666666666,20.73333322207133
2018-12-09 23:00:00,15.830833333333334,20.724999872843423
2018-12-10 00:00:00,15.890833333333335,20.72380938529968
2018-12-10 01:00:00,15.918333333333333,20.741440229179446
2018-12-10 02:00:00,15.9725,20.816666515668235
2018-12-10 03:00:00,15.990833333333335,20.899999849001567
2018-12-10 04:00:00,16.014166666666668,21.010714133580525
2018-12-10 05:00:00,16.0425,21.038095076878864
2018-12-10 06:00:00,16.048333333333332,21.1833331823349
2018-12-10 07:00:00,16.075833333333332,21.271428402264913
2018-12-10 08:00:00,16.086666666666666,21.31666649977366
2018-12-10 09:00:00,16.11,21.439285564422608
2018-12-10 10:00:00,16.14,21.638095076878866
2018-12-10 11:00:00,16.157500000000002,21.75595219930013
2018-12-10 12:00:00,16.201666666666664,21.913813283620787
2018-12-10 13:00:00,16.234166666666667,21.994096629875752
2018-12-10 14:00:00,16.255,21.84761889775594
2018-12-10 15:00:00,16.274166666666666,21.940476044019064
2018-12-10 16:00:00,16.311666666666667,22.014285588264464
2018-12-10 17:00:00,16.355,22.073809425036114
2018-12-10 18:00:00,16.464166666666664,22.11428562005361
2018-12-10 19:00:00,16.545833333333334,22.16071418921153
2018-12-10 20:00:00,16.559166666666666,22.29988187206678
2018-12-10 21:00:00,16.5625,22.47976184686025
2018-12-10 22:00:00,16.573333333333334,22.54523805777232
2018-12-10 23:00:00,16.605833333333333,22.616666611035665
2018-12-11 00:00:00,16.64,22.64580867704281
2018-12-11 01:00:00,16.645,22.70833327770233
2018-12-11 02:00:00,16.675833333333333,22.77449818287999
2018-12-11 03:00:00,16.718333333333334,22.90909086968288
2018-12-11 04:00:00,16.768333333333334,23.00595235824585
2018-12-11 05:00:00,16.807499999999997,23.060212474223995
2018-12-11 06:00:00,16.790833333333335,23.1380951722463
2018-12-11 07:00:00,16.818333333333335,23.214285612106323
2018-12-11 08:00:00,16.87666666666667,23.304761775334676
2018-12-11 09:00:00,16.898333333333333,23.30578499786125
2018-12-11 10:00:00,16.918333333333333,23.333333206176757
2018-12-11 11:00:00,16.949166666666667,23.48928562005361
2018-12-11 12:00:00,16.985,23.603571343421937
2018-12-11 13:00:00,17.008333333333333,23.741666531562807
2018-12-11 14:00:00,17.030833333333334,23.864285588264465
2018-12-11 15:00:00,17.03666666666667,23.890200583402777
2018-12-11 16:00:00,17.041666666666668,24.07976179122925
2018-12-11 17:00:00,17.0475,24.152380832036336
2018-12-11 18:00:00,17.069166666666668,24.20238082408905
2018-12-11 19:00:00,17.10166666666667,24.247618921597798
2018-12-11 20:00:00,17.183333333333334,24.294047490755716
2018-12-11 21:00:00,17.205,24.31428558031718
2018-12-11 22:00:00,17.201666666666668,24.307142734527588
2018-12-11 23:00:00,17.183333333333334,24.33095226287842
2018-12-12 00:00:00,17.24416666666667,24.382142734527587
2018-12-12 01:00:00,17.31833333333333,24.432142742474873
2018-12-12 02:00:00,17.360833333333332,24.4714284658432
2018-12-12 03:00:00,17.46,24.53809512456258
2018-12-12 04:00:00,17.521666666666665,24.495867658252557
2018-12-12 05:00:00,17.5175,24.686904637018838
2018-12-12 06:00:00,17.46333333333333,24.779761775334677
2018-12-12 07:00:00,17.543333333333333,24.822618913650512
2018-12-12 08:00:00,17.6075,24.93095222314199
2018-12-12 09:00:00,17.65666666666667,24.996428402264915
2018-12-12 10:00:00,17.69333333333333,25.173809337615968
2018-12-12 11:00:00,17.72166666666667,25.317856947580974
2018-12-12 12:00:00,17.729166666666668,25.41190457344055
2018-12-12 13:00:00,17.736666666666668,25.510714133580525
2018-12-12 14:00:00,17.759166666666665,25.672618913650513
2018-12-12 15:00:00,17.77583333333333,25.740476036071776
2018-12-12 16:00:00,17.782500000000002,25.796428410212197
2018-12-12 17:00:00,17.795833333333334,25.759149787839778
2018-12-12 18:00:00,17.820833333333333,25.859523661931355
2018-12-12 19:00:00,17.8325,25.91904748280843
2018-12-12 20:00:00,17.816666666666666,25.954761783281963
2018-12-12 21:00:00,17.725833333333334,25.974999864896137
2018-12-12 22:00:00,17.628333333333334,26.014285572369893
2018-12-12 23:00:00,17.545833333333334,26.035714141527812
2018-12-13 00:00:00,17.479166666666668,26.065476059913635
2018-12-13 01:00:00,17.31083333333333,26.08095225493113
2018-12-13 02:00:00,17.174166666666668,26.032142742474875
2018-12-13 03:00:00,17.151666666666664,26.051190352439882
2018-12-13 04:00:00,17.118333333333332,25.97023797829946
2018-12-13 05:00:00,17.1025,25.83095223903656
2018-12-13 06:00:00,17.081666666666663,25.682142726580302
2018-12-13 07:00:00,17.063333333333333,25.599999864896137
2018-12-13 08:00:00,17.045,25.52857129573822
2018-12-13 09:00:00,17.029999999999998,25.463095100720725
2018-12-13 10:00:00,17.035833333333336,25.42142844994863
2018-12-13 11:00:00,17.0275,25.410714157422383
2018-12-13 12:00:00,17.026666666666667,25.33214271068573
2018-12-13 13:00:00,17.016666666666666,25.38571412563324
2018-12-13 14:00:00,16.996666666666666,25.352380760510762
2018-12-13 15:00:00,16.978333333333335,25.377380760510764
2018-12-13 16:00:00,16.961666666666666,25.39761885801951
2018-12-13 17:00:00,16.925,25.382142663002014
2018-12-13 18:00:00,16.86916666666667,25.384523606300355
2018-12-13 19:00:00,16.81416666666667,25.36071408589681
2018-12-13 20:00:00,16.761666666666667,25.34999980131785
2018-12-13 21:00:00,16.70916666666667,25.20306946620468
2018-12-13 22:00:00,16.673333333333336,25.229761719703674
2018-12-13 23:00:00,16.62333333333333,25.097992739401572
2018-12-14 00:00:00,16.624166666666667,25.001180451763563
2018-12-14 01:00:00,16.551666666666666,24.864226498879678
2018-12-14 02:00:00,16.478333333333335,24.745237930615744
2018-12-14 03:00:00,16.443333333333335,24.665879407204873
2018-12-14 04:00:00,16.395,24.644627925778224
2018-12-14 05:00:00,16.47,24.56670586136747
2018-12-14 06:00:00,16.454166666666666,24.3702379544576
2018-12-14 07:00:00,16.395833333333332,24.2452379544576
2018-12-14 08:00:00,16.38,24.16765038041044
2018-12-14 09:00:00,16.378333333333334,24.07319937461664
2018-12-14 10:00:00,16.355833333333333,23.97756773578234
2018-12-14 11:00:00,16.333333333333332,23.91666652361552
2018-12-14 12:00:00,16.28166666666667,23.957496895277796
2018-12-14 13:00:00,16.236666666666668,24.00944496974472
2018-12-14 14:00:00,16.200000000000003,23.908333253860473
2018-12-14 15:00:00,16.1775,23.83825256410709
2018-12-14 16:00:00,16.169166666666666,23.802833438904816
2018-12-14 17:00:00,16.135,23.748524114120105
2018-12-14 18:00:00,16.0975,23.700117962419494
2018-12-14 19:00:00,16.079166666666666,23.76190465291341
2018-12-14 20:00:00,16.0425,23.791666571299235
2019-04-11 17:00:00,23.282499999999995,23.5
2019-04-11 18:00:00,23.144166666666667,22.791666984558105
2019-04-11 19:00:00,22.99416666666667,23.611111323038738
2019-04-11 20:00:00,22.845000000000002,24.895833015441895
2019-04-11 21:00:00,22.788333333333338,25.716666412353515
2019-04-11 22:00:00,22.8275,26.069444338480633
2019-04-11 23:00:00,22.8625,26.226190294538224
2019-04-12 00:00:00,22.885,26.177083492279053
2019-04-12 01:00:00,22.90666666666667,26.98148176405165
2019-04-12 02:00:00,22.935833333333335,27.150000190734865
2019-04-12 03:00:00,22.89333333333333,27.568181818181817
2019-04-12 04:00:00,22.824166666666667,27.597222328186035
2019-04-12 05:00:00,22.770833333333332,27.576923223642204
2019-04-12 06:00:00,22.6825,27.535714421953475
2019-04-12 07:00:00,22.572499999999998,27.44444440205892
2019-04-12 08:00:00,22.43416666666667,27.296875
2019-04-12 09:00:00,22.273333333333333,27.15196082171272
2019-04-12 10:00:00,22.144166666666667,27.56481499142117
2019-04-12 12:00:00,21.998333333333335,27.978070208900853
2019-04-12 13:00:00,21.894166666666667,28.333333492279053
2019-04-12 14:00:00,21.8025,28.980158942086355
2019-04-12 15:00:00,21.76,29.28030317479914
2019-04-12 16:00:00,21.745,29.481884251470152
2019-04-12 17:00:00,21.7075,29.503472487131756
2019-04-12 18:00:00,21.654999999999998,29.473333587646483
